location_id,city,latitude,longitude,parameter,value,unit,date
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,186.3,ug/m3,2024-01-31T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,166.6,ug/m3,2024-02-01T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,161.0,ug/m3,2024-02-02T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,149.0,ug/m3,2024-02-06T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,177.7,ug/m3,2024-02-07T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,189.1,ug/m3,2024-02-08T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,156.3,ug/m3,2024-02-09T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,197.1,ug/m3,2024-02-10T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,192.8,ug/m3,2024-02-11T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,165.1,ug/m3,2024-02-12T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,149.2,ug/m3,2024-02-13T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,121.7,ug/m3,2024-02-14T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,187.0,ug/m3,2024-02-15T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,179.5,ug/m3,2024-02-16T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,194.3,ug/m3,2024-02-17T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,153.8,ug/m3,2024-02-19T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,165.6,ug/m3,2024-02-20T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,180.5,ug/m3,2024-02-21T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,133.7,ug/m3,2024-02-22T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,139.9,ug/m3,2024-02-23T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,216.8,ug/m3,2024-02-24T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,186.4,ug/m3,2024-02-25T00:00:00
